"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 18/19,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 18/19,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5425,31,,A2,7 SANDGAP STREET,,10312,1,0,1,"2,500",624,1925,1,A2,0,5/28/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5425,35,,A2,13 SANDGAP STREET,,10312,1,0,1,"2,500",400,1997,1,A2,0,4/9/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5425,36,,A1,19 SANDGAP STREET,,10312,1,0,1,"4,800","1,104",1915,1,A1,0,4/9/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,5426,20,,A1,1754 ARDEN AVENUE,,10312,1,0,1,"2,650","1,800",1997,1,A1,"650,000",4/15/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,29,,A5,69 EAGAN AVE,,10312,1,0,1,"1,546","1,579",1986,1,A5,"34,000",1/18/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,44,,A5,62 SEGUINE PLACE,,10312,1,0,1,"1,755","1,373",1986,1,A5,"430,000",9/30/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,55,,A5,36 SEGUINE PLACE,,10312,1,0,1,"1,471","1,068",1986,1,A5,"363,000",3/28/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,57,,A5,34 SEGUINE PLACE,,10312,1,0,1,"1,471","1,068",1986,1,A5,"370,000",9/26/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6205,111,,A5,52 MAY PLACE,,10312,1,0,1,"2,475","2,495",1986,1,A5,"609,000",3/8/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6209,17,,A5,208 SNEDEN AVENUE,,10312,1,0,1,"1,950","1,592",2006,1,A5,0,9/13/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6212,28,,A1,96 JEANNETTE AVENUE,,10312,1,0,1,"5,400","2,376",1970,1,A1,"685,000",6/25/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6212,87,,A2,1090 ARDEN AVENUE,,10312,1,0,1,"4,200","2,352",1970,1,A2,"444,132",3/11/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6214,35,,A5,54 EAGAN AVENUE,,10312,1,0,1,"2,400","1,368",2000,1,A5,0,12/13/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6215,4,,A1,179 BARCLAY AVENUE,,10312,1,0,1,"5,000","1,118",1925,1,A1,0,12/10/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6215,44,,A2,142 FABIAN STREET,,10312,1,0,1,"7,500",800,1955,1,A2,"625,000",7/25/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6216,35,,A5,14 EAGAN AVENUE,,10312,1,0,1,"1,333","1,515",1994,1,A5,0,5/30/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6216,139,,A5,28 EAGAN AVENUE,,10312,1,0,1,"1,333","1,515",1992,1,A5,"450,000",10/8/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6217,13,,A1,109 BARCLAY AVENUE,,10312,1,0,1,"5,000","1,617",1965,1,A1,0,10/16/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6220,15,,A5,43 BARB STREET,,10312,1,0,1,"1,585","1,339",2004,1,A5,0,1/16/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6220,17,,A5,37 BARB STREET,,10312,1,0,1,"2,575","1,339",2004,1,A5,"570,000",3/29/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6220,71,,A5,58 ENDVIEW STREET,,10312,1,0,1,"1,648","1,344",2003,1,A5,"550,000",7/9/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6221,50,,A5,39 JEANNETTE AVENUE,,10312,1,0,1,"2,400","1,580",2004,1,A5,"615,000",3/26/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6222,46,,A5,31 LORRAINE AVENUE,,10312,1,0,1,"2,400","1,500",2004,1,A5,0,10/1/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6222,54,,A1,11 LORRAINE AVENUE,,10312,1,0,1,"8,000","4,011",2000,1,A1,"979,200",10/25/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6227,55,,A2,910 CARLTON BLVD,,10312,1,0,1,"4,000","2,002",1960,1,A2,"690,000",6/14/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6229,7,,A1,171 JEFFERSON BOULEVARD,,10312,1,0,1,"7,920","2,472",1955,1,A1,0,5/31/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6230,39,,A2,620 DRUMGOOLE ROAD EAST,,10312,1,0,1,"4,000",900,1930,1,A2,"490,000",10/18/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6230,41,,A2,614 DRUMGOOLE ROAD EAST,,10312,1,0,1,"8,000","1,379",1960,1,A2,0,12/6/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6233,41,,A1,590 ARDEN AVENUE,,10312,1,0,1,"8,000","1,920",1930,1,A1,"850,000",8/12/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6233,60,,A2,143 RATHBUN AVENUE,,10312,1,0,1,"4,000","2,112",1965,1,A2,"566,000",6/17/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6234,45,,A2,578 ARDEN AVENUE,,10312,1,0,1,"4,200","1,290",1935,1,A2,"526,000",10/1/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6234,59,,A2,193 RENSSELAER AVENUE,,10312,1,0,1,"4,000","2,100",1970,1,A2,"630,000",12/6/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6235,47,,G0,552 ARDEN AVENUE,,10312,0,0,0,"6,000",0,1935,1,A1,"411,000",7/30/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6237,23,,A1,210 VINELAND AVENUE,,10312,1,0,1,"4,000","2,350",2005,1,A1,"895,000",3/4/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6238,45,,A1,464 ARDEN AVENUE,,10312,1,0,1,"6,350","2,322",1975,1,A1,"799,990",11/8/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6240,70,,A1,41 FORNES PLACE,,10312,1,0,1,"10,000","3,865",1975,1,A1,"570,000",2/11/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6242,67,,A1,33 SUMMIT PLACE,,10312,1,0,1,"5,500","2,149",1983,1,A1,"875,000",7/17/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6244,2,,S0,895 ANNADALE ROAD,,10312,1,2,3,"7,000","3,300",1930,1,S0,"375,000",12/23/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,6,,A2,4983 AMBOY ROAD,,10312,1,0,1,"8,700",944,1960,1,A2,"360,000",1/17/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,183,,A2,47 PINE TERRACE,,10312,1,0,1,"4,500","1,638",1960,1,A2,"701,000",10/2/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,183,,A2,47 PINE TERRACE,,10312,1,0,1,"4,500","1,638",1960,1,A2,"480,000",1/18/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6245,255,,A1,39 FURMAN STREET,,10312,1,0,1,"4,000","2,224",1970,1,A1,"550,000",11/26/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6251,90,,A1,14 DOWNES AVENUE,,10312,1,0,1,"8,000","2,250",1985,1,A1,0,7/1/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6252,1,,A2,87 DOWNES AVENUE,,10312,1,0,1,"4,000","2,200",1974,1,A2,"690,000",8/19/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6254,12,,A2,116 NORTH RAILROAD STREET,,10312,1,0,1,"4,000","1,222",1970,1,A2,"515,000",6/17/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6260,14,,A2,242 EDGEGROVE AVENUE,,10312,1,0,1,"4,000","1,092",1955,1,A2,"535,000",11/22/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6260,42,,A2,132 JEFFERSON BOULEVARD,,10312,1,0,1,"7,350",912,1940,1,A2,"465,000",10/8/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6264,27,,A1,212 RATHBUN AVENUE,,10312,1,0,1,"14,320","2,000",1920,1,A1,0,1/8/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6267,9,,A1,313 SHELDON AVENUE,,10312,1,0,1,"8,000","1,800",1945,1,A1,"1,189,802",11/19/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6267,15,,A1,301 SHELDON AVENUE,,10312,1,0,1,"8,000",625,1925,1,A1,"740,000",1/14/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6268,11,,A2,274 STAFFORD AVENUE,,10312,1,0,1,"3,800","1,008",1970,1,A2,0,11/21/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6271,13,,A1,478 JEFFERSON BOULEVARD,,10312,1,0,1,"4,000","1,804",1940,1,A1,"600,000",3/1/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6272,19,,A1,14 CANTON AVENUE,,10312,1,0,1,"3,960","2,267",2017,1,A1,"870,000",9/27/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6273,7,,A1,756 WOODROW ROAD,,10312,1,0,1,"6,656","2,450",1965,1,A1,"665,000",4/4/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6273,22,,A1,16 HOLCOMB AVENUE,,10312,1,0,1,"4,000","1,690",1945,1,A1,"575,000",7/26/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6283,31,,A1,337 IONIA AVENUE,,10312,1,0,1,"5,700","2,420",1985,1,A1,"705,000",5/24/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6298,43,,A2,443 LAMONT AVENUE,,10312,1,0,1,"8,000","1,816",1970,1,A2,0,7/17/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6301,58,,A1,471 RENSSELAER AVENUE,,10312,1,0,1,"4,000","2,317",2017,1,A1,"948,578",2/11/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6303,68,,A1,141 DELMAR AVENUE,,10312,1,0,1,"6,000","2,976",1977,1,A1,"900,000",9/13/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6350,26,,A3,132 BENNETT PLACE,,10312,1,0,1,"9,975","4,936",1989,1,A3,"1,687,000",11/26/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6352,40,,A3,68 BAYVIEW TERRACE,,10312,1,0,1,"11,721","8,200",1992,1,A3,100,6/18/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6353,51,,A1,90 BAYVIEW TERRACE,,10312,1,0,1,"3,200","1,600",2005,1,A1,0,4/11/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6354,9,,A1,104 RYAN PLACE,,10312,1,0,1,"4,000","2,100",1995,1,A1,"895,000",11/11/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6361,82,,A1,160 LENZIE STREET,,10312,1,0,1,"9,400","3,400",1987,1,A1,0,6/22/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6363,26,,A2,292 SHIRLEY AVENUE,,10312,1,0,1,"4,000","1,232",1975,1,A2,"435,475",8/12/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6363,48,,A1,151 NOEL STREET,,10312,1,0,1,"8,000","2,280",1980,1,A1,"263,133",2/20/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,5,,A1,565 BARCLAY AVENUE,,10312,1,0,1,"7,000","3,774",1975,1,A1,0,8/26/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6364,5,,A1,565 BARCLAY AVENUE,,10312,1,0,1,"7,000","3,774",1975,1,A1,0,12/12/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6368,5,,A1,251 HOLDRIDGE AVENUE,,10312,1,0,1,"6,000","2,240",1975,1,A1,10,10/17/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6368,24,,A2,58 JANSEN STREET,,10312,1,0,1,"6,000","1,820",1975,1,A2,"700,000",8/15/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6368,42,,A1,65 WEAVER STREET,,10312,1,0,1,"8,000","2,467",1975,1,A1,"745,000",9/23/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6370,64,,A2,379 SHIRLEY AVENUE,,10312,1,0,1,"3,000",975,1910,1,A2,"480,000",10/29/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6373,50,,A1,625 SYCAMORE STREET,,10312,1,0,1,"4,000","1,872",1945,1,A1,0,5/25/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6377,58,,A1,125 SANDBORN STREET,,10312,1,0,1,"7,000","2,156",1980,1,A1,0,2/20/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,24,,A1,122 TALLMAN STREET,,10312,1,0,1,"6,000","2,400",1993,1,A1,0,2/7/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,35,,A1,102 TALLMAN STREET,,10312,1,0,1,"4,000","3,789",1989,1,A9,"835,000",6/18/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,55,,A1,117 EYLANDT STREET,,10312,1,0,1,"4,000","2,400",1987,1,A1,"842,000",10/3/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6378,71,,A1,147 EYLANDT STREET,,10312,1,0,1,"6,150","3,090",1975,1,A1,0,9/20/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6382,69,,A1,145 TALLMAN STREET,,10312,1,0,1,"8,000","2,800",1983,1,A1,"990,000",5/14/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6403,20,,A1,369 KINGHORN STREET,,10312,1,0,1,"4,000","2,250",1992,1,A1,"740,000",4/18/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,9,,A2,160 LIPSETT AVENUE,,10312,1,0,1,"4,008","2,700",1980,1,A2,"725,000",6/28/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,68,,A1,242 TALLMAN ST.,,10312,1,0,1,"8,000","4,186",1980,1,A1,0,11/1/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6421,78,,A1,232 TALLMAN STREET,,10312,1,0,1,"8,000","3,085",1980,1,A1,"1,190,000",10/2/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,18,,A1,240 BARCLAY AVE,,10312,1,0,1,"4,000","1,776",1975,1,A1,0,11/26/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,18,,A1,240 BARCLAY AVENUE,,10312,1,0,1,"4,000","1,776",1975,1,A1,0,4/1/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6424,78,,A1,27 RAE AVENUE,,10312,1,0,1,"10,000","2,104",1975,1,A1,"875,000",6/5/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6442,18,,A1,289 POILLON AVENUE,,10312,1,0,1,"15,200","2,484",1940,1,A1,"830,000",1/31/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6453,1,,A1,477 PHILIP,,10312,1,0,1,"6,723","3,300",1996,1,A1,100,10/3/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6453,1,,A1,477 PHILIP,,10312,1,0,1,"6,723","3,300",1996,1,A1,100,10/3/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6453,23,,A1,501 PHILIP AVE,,10312,1,0,1,"10,110","5,060",1997,1,A1,"1,350,000",6/28/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6456,42,,A1,429 BERTRAM AVENUE,,10312,1,0,1,"11,340","3,350",1997,1,A1,"1,128,000",5/23/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,90,,A3,27 NICOLOSI LOOP,,10312,1,0,1,"10,400","3,800",2001,1,A3,0,2/22/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,155,,A3,155 NICOLOSI DRIVE,,10312,1,0,1,"21,480","9,375",1988,1,A3,"800,000",6/21/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6475,220,,A3,50 NICOLOSI DRIVE,,10312,1,0,1,"25,714","6,942",1989,1,A3,"2,575,000",9/4/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6499,131,,A3,14 WENDY DRIVE,,10312,1,0,1,"27,972","3,200",1985,1,A3,0,10/7/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6511,104,,A2,5192 AMBOY ROAD,,10312,1,0,1,"7,240","1,144",1950,1,A2,"515,000",9/4/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6513,11,,A1,20 PHILIP AVENUE,,10312,1,0,1,"4,560","1,760",1930,1,A1,"764,000",8/6/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,23,,A9,263 ARBUTUS AVENUE,,10312,1,0,1,"10,368","3,060",1986,1,A9,0,4/15/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,41,,A3,40 ARBUTUS WAY,,10312,1,0,1,"17,275","3,414",1986,1,A3,0,8/23/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,45,,A1,41 ARBUTUS WAY,,10312,1,0,1,"10,800","2,460",2015,1,A1,"1,150,000",12/27/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,48,,A3,31 ARBUTUS WAY,,10312,1,0,1,"11,200","3,680",1985,1,A3,0,10/11/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,69,,A3,181 ARBUTUS AVENUE,,10312,1,0,1,"22,379","6,500",1970,1,A3,"1,810,000",11/21/2019
5,ANNADALE,01 ONE FAMILY DWELLINGS,1,6517,220,,A3,18 JANSEN COURT,,10312,1,0,1,"11,934","5,368",1990,1,A3,"1,485,000",8/7/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5405,15,,B2,88 LENZIE STREET,,10312,2,0,2,"7,500","3,498",1920,1,B2,0,10/2/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,5408,14,,B9,172 BATHGATE STREET,,10312,2,0,2,"2,425","1,650",1996,1,B9,"705,000",3/14/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6205,84,,B9,11 SEGUINE PLACE,,10312,2,0,2,"3,250","1,804",1986,1,B9,0,7/5/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6205,105,,B9,64 MAY PLACE,,10312,2,0,2,"2,900","1,804",1985,1,B9,0,9/19/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,12,,B2,196 SNEDEN AVENUE,,10312,2,0,2,"2,600","1,592",2005,1,B2,"649,000",7/10/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6209,13,,B2,198 SNEDEN AVENUE,,10312,2,0,2,"2,600","1,592",2005,1,B2,"640,000",8/7/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,30,,B9,12 LUCY LOOP,,10312,2,0,2,"3,870","1,500",2000,1,B9,"625,000",7/17/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,102,,B2,141 JEANETTE AVENUE,,10312,2,0,2,"4,870","2,500",2000,1,B2,0,11/18/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6212,156,,B2,115 JEANNETTE AVENUE,,10312,2,0,2,"4,300","2,500",2000,1,B2,"908,000",2/25/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6214,65,,B2,114 EAGAN AVENUE,,10312,2,0,2,"6,486","2,192",1970,1,B2,0,1/23/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6222,129,,B9,50 JEANNETTE AVENUE,,10312,2,0,2,"2,825","1,600",2004,1,B9,"655,000",8/23/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6226,137,,B2,939 CARLTON BOULEVARD,,10312,2,0,2,"6,800","3,400",1991,1,B2,0,2/2/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6228,16,,B2,181 DETROIT AVENUE,,10312,2,0,2,"4,000","2,698",2018,1,B2,"918,971",8/5/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6232,15,,B2,174 RATHBUN AVENUE,,10312,2,0,2,"4,000","1,807",1965,1,B2,0,9/25/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6238,19,,B3,250 CROWN AVENUE,,10312,2,0,2,"8,000","1,504",1935,1,B3,"700,000",12/23/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6238,68,,B2,217 VINELAND AVE,,10312,2,0,2,"8,000","3,180",1950,1,B2,"700,000",8/5/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6239,83,,B2,257 CROWN AVENUE,,10312,2,0,2,"4,800","2,875",2018,1,B2,0,9/6/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6246,21,,B2,1 POILLON AVENUE,,10312,2,0,2,"10,661","3,088",1978,1,B2,"950,000",7/26/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,17,,B2,5119 AMBOY ROAD,,10312,2,0,2,"7,712","2,667",1925,1,B2,"720,000",3/7/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,48,,B2,72 TENAFLY PLACE,,10312,2,0,2,"3,512","2,423",2018,1,B2,"901,151",6/25/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,50,,B2,76 TENAFLY PLACE,,10312,2,0,2,0,0,2018,1,B2,"916,424",4/1/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,410,,B2,928 ANNADALE ROAD,,10312,2,0,2,"5,925","2,288",1965,1,B2,"400,000",6/9/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6249,410,,B2,928 ANNADALE ROAD,,10312,2,0,2,"5,925","2,288",1965,1,B2,0,3/12/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6252,83,,B2,79 DOWNES AVENUE,,10312,2,0,2,"3,000","1,320",1984,1,B2,0,8/9/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6254,55,,B2,32 NORTH RAILROAD STREET,,10312,2,0,2,"4,058","2,351",1991,1,B2,"678,000",2/25/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6254,133,,B2,141 SOUTH RAILROAD ST,,10312,2,0,2,"3,600","2,496",2003,1,B2,500,10/7/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6260,54,,B2,229 DETROIT AVENUE,,10312,2,0,2,"4,000","2,400",2013,1,B2,"945,000",1/15/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6261,42,,B2,162 JEFFERSON BOULEVARD,,10312,2,0,2,"5,750","1,880",1997,1,B2,"889,000",7/1/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6266,4,,B2,324 SHELDON AVENUE,,10312,2,0,2,"5,000","2,156",1970,1,B2,"750,000",3/25/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6266,9,,B2,314 SHELDON AVE,,10312,2,0,2,"4,080","2,186",1986,1,B2,"765,000",12/18/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6266,17,,B2,298 SHELDON AVENUE,,10312,2,0,2,"4,000","2,200",1999,1,B2,"900,000",12/27/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6266,53,,B2,279 RENSSELAER AVENUE,,10312,2,0,2,"4,000","2,250",2000,1,B2,"942,000",3/26/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6267,1,,B9,244 SINCLAIR AVENUE,,10312,2,0,2,"3,360","1,216",2002,1,B9,0,6/17/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6271,12,,B2,N/A JEFFERSON BOULEVARD,,10312,2,0,2,"7,000","3,901",2019,1,B2,"1,008,072",12/5/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6277,70,,B2,332 EDGEGROVE AVENUE,,10312,2,0,2,"8,000","3,633",1985,1,B2,"880,000",5/2/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6278,4,,B2,279 EDGEGROVE AVENUE,,10312,2,0,2,"10,000","2,304",1960,1,B2,0,10/15/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6287,41,,B2,350 RATHBUN AVENUE,,10312,2,0,2,"4,000","2,209",1970,1,B2,"760,000",3/27/2019
5,ANNADALE,02 TWO FAMILY DWELLINGS,1,6300,71,,B2,211 DELMAR AVENUE,,10312,2,0,2,"6,000","2,264",1970,1,B2,0,9/20/2019
