"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 17/18,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 17/18,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3030,150, ,S2,2262 WEBSTER AVENUE, ,10457,2,1,3," 1,620 "," 3,240 ",1931,1,S2,"700,000",7/27/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3030,202, ,B3,4465 PARK AVENUE, ,10457,2,0,2," 1,569 "," 1,497 ",1899,1,B3,"498,084",11/13/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3036,65, ,B1,455 EAST 179 STREET, ,10457,2,0,2," 2,033 "," 2,340 ",1998,1,B1,"294,000",10/24/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3039,18, ,B3,464 EAST 185TH STREET, ,10458,2,0,2," 1,800 "," 1,944 ",1910,1,B3,"500,000",1/12/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3039,19, ,B3,466 EAST 185 STREET, ,10458,2,0,2," 1,800 "," 1,944 ",1910,1,B3,"875,025",2/6/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3039,19, ,B3,466 EAST 185 STREET, ,10458,2,0,2," 1,800 "," 1,944 ",1910,1,B3,"301,000",10/18/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3039,30, ,B1,469B EAST 184TH STREET, ,10458,2,0,2, 741 ," 2,133 ",2006,1,B1,"540,625",3/27/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3045,16, ,B3,2060 BATHGATE AVENUE, ,10457,2,0,2," 1,429 "," 1,872 ",1910,1,B3,"540,000",10/26/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3046,41, ,B2,2071 BATHGATE AVENUE, ,10457,2,0,2," 1,957 "," 1,590 ",1899,1,B2,"160,000",10/25/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3047,9, ,B9,2122 WASHINGTON AVENUE, ,10457,2,0,2," 1,258 "," 2,340 ",1901,1,B9,"490,000",12/29/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3048,23, ,B3,2194 BATHGATE, ,10457,2,0,2," 1,712 "," 1,580 ",1901,1,B3,"200,000",7/10/2017
2,BATHGATE,02 TWO FAMILY DWELLINGS                    ,1,3053,4, ,B1,507 EAST 183 STREET, ,10458,2,0,2," 1,380 "," 2,805 ",1901,1,B1,"18,000",6/7/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,2898,85, ,C0,413 EAST 173RD STREET, ,10457,3,0,3," 1,440 "," 2,880 ",1899,1,C0,"365,000",5/18/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3037,37, ,C0,4418 PARK AVENUE, ,10457,3,0,3," 3,525 "," 2,160 ",1899,1,C0,"299,000",3/21/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3037,98, ,C0,2141 WASHINGTON AVENUE, ,10457,3,0,3," 2,670 "," 2,974 ",1899,1,C0,"453,900",10/12/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3039,13, ,C0,456 EAST 185 STREET, ,10458,3,0,3," 1,650 "," 1,344 ",1910,1,C0,"321,065",3/28/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3039,61, ,C0,2355 WASHINGTON AVENUE, ,10458,3,0,3," 1,638 "," 3,240 ",2007,1,C0,0,4/19/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3044,51, ,C0,1966 BATHGATE AVENUE, ,10457,3,0,3," 2,880 "," 3,132 ",1910,1,C0,0,3/10/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3046,47, ,C0,2063 BATHGATE AVENUE, ,10457,3,0,3," 2,422 "," 2,400 ",1901,1,C0,"350,000",12/22/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3047,29, ,C0,2108 BATHGATE AVENUE, ,10457,3,0,3," 1,650 "," 3,316 ",2005,1,C0,"600,000",3/28/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3050,6, ,C0,2196 WASHINGTON AVENUE, ,10457,3,0,3," 1,331 "," 2,244 ",1901,1,C0,0,4/11/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3050,28, ,C0,2265 BASSFORD AVENUE, ,10457,3,0,3," 1,250 "," 2,730 ",2003,1,C0,"689,399",5/26/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3050,128, ,C0,2263 BASSFORD AVENUE, ,10457,3,0,3," 1,250 "," 2,730 ",2003,1,C0,"460,000",1/14/2017
2,BATHGATE,03 THREE FAMILY DWELLINGS                  ,1,3050,129, ,C0,2261 BASSFORD AVENUE, ,10457,3,0,3," 1,739 "," 2,730 ",2003,1,C0,"489,007",11/21/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2B,2924,6, ,C1,1874 BATHGATE AVENUE, ,10457,7,0,7," 1,628 "," 5,184 ",1931,2,C1,"1,000,000",11/20/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2,2929,78, ,C1,1639 FULTON AVENUE, ,10456,42,0,42," 13,017 "," 42,435 ",1927,2,C1,0,12/7/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2,3030,159, ,C7,4535 PARK AVENUE, ,10457,20,2,22," 4,201 "," 17,930 ",1912,2,C7,0,9/29/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2,3031,40, ,C7,400 EAST 187TH STREET, ,10458,18,2,20," 3,717 "," 16,198 ",1909,2,C7,0,9/11/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2A,3036,53, ,C3,2037 WASHINGTON AVENUE, ,10457,4,0,4," 7,250 "," 4,187 ",1899,2,C3,"400,000",7/11/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2,3037,57, ,C1,4464 PARK AVENUE, ,10457,13,0,13," 3,525 "," 9,630 ",1910,2,C1,"1,980,000",4/6/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2,3039,60, ,C1,2357 WASHINGTON AVENUE, ,10458,12,0,12," 3,276 "," 9,792 ",1911,2,C1,"1,875,000",4/6/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2,3040,10, ,C1,452 EAST 187TH STREET, ,10458,27,0,27," 5,000 "," 22,000 ",1926,2,C1,"4,052,000",7/19/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2,3047,1, ,C7,485 EAST 180 STREET, ,10451,20,6,26," 3,372 "," 18,279 ",1919,2,C7,"4,461,000",4/6/2017
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS             ,2B,3050,100, ,C1,2250 BASSFORD AVENUE, ,10457,10,0,10," 2,616 ", -   ,2016,2,C1,0,8/25/2017
2,BATHGATE,09 COOPS - WALKUP APARTMENTS               ,2,3045,19, ,C6,"2072 BATHGATE AVENUE, 12", ,10457,0,0,0, -   , -   ,1911,2,C6,"35,000",10/16/2017
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178TH STREET, 6E", ,10457,0,0,0, -   , -   ,1935,2,D4,"40,000",4/17/2017
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4,"463 EAST 178TH ST, 6B", ,10457,0,0,0, -   , -   ,1935,2,D4,"40,000",4/17/2017
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 EAST 178TH STREET, 1J", ,10457,0,0,0, -   , -   ,1941,2,D4,"40,560",11/30/2017
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 EAST 178TH STREET, 1D", ,10457,0,0,0, -   , -   ,1941,2,D4,"36,504",12/1/2017
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 EAST 178TH STREET, 1B", ,10457,0,0,0, -   , -   ,1941,2,D4,"60,840",12/21/2017
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 EAST 178TH STREET, 5F", ,10457,0,0,0, -   , -   ,1941,2,D4,"35,490",12/22/2017
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4,"495 EAST 178TH STREET, 6A", ,10457,0,0,0, -   , -   ,1941,2,D4,"35,490",12/22/2017
2,BATHGATE,14 RENTALS - 4-10 UNIT                     ,2A,3048,51, ,S4,4415 THIRD AVENUE, ,10457,4,1,5," 2,500 "," 6,000 ",1967,2,S4,"1,000,000",11/8/2017
2,BATHGATE,21 OFFICE BUILDINGS                        ,4,3027,16, ,O5,1940 WEBSTER AVENUE, ,10457,0,2,2," 11,963 "," 16,426 ",1943,4,O5,"8,150,000",11/2/2017
2,BATHGATE,22 STORE BUILDINGS                         ,4,2900,59, ,K5,400 EAST TREMONT AVENUE, ,10457,0,2,2," 3,521 "," 3,413 ",1925,4,K5,0,1/12/2017
2,BATHGATE,27 FACTORIES                               ,4,2899,29, ,F1,405 EAST 174TH STREET, ,10457,0,1,1," 11,087 "," 11,349 ",1930,4,F1,"1,800,000",4/21/2017
2,BATHGATE,27 FACTORIES                               ,4,2924,30, ,F1,4181 3 AVENUE, ,10457,0,1,1," 7,576 "," 7,520 ",1954,4,F1,0,1/26/2017
2,BATHGATE,27 FACTORIES                               ,4,3044,73, ,F1,4309 3 AVENUE, ,10457,0,1,1," 8,288 "," 16,380 ",1931,4,F1,"3,000,000",1/19/2017
2,BATHGATE,29 COMMERCIAL GARAGES                      ,4,2899,1, ,G1,1732 WEBSTER AVENUE, ,10457,0,2,2," 5,100 "," 8,804 ",1930,4,G1,"1,700,000",5/26/2017
2,BATHGATE,30 WAREHOUSES                              ,4,2924,7, ,E1,1880 BATHGATE AVENUE, ,10457,0,1,1," 36,086 "," 6,480 ",1931,4,E1,0,1/26/2017
2,BATHGATE,30 WAREHOUSES                              ,4,2924,10, ,E1,1888 BATHGATE AVENUE, ,10457,0,1,1," 9,240 "," 7,225 ",1990,4,E1,0,1/26/2017
2,BATHGATE,30 WAREHOUSES                              ,4,3031,66, ,E1,4581 PARK AVENUE, ,10458,0,1,1," 5,490 "," 4,984 ",1912,4,E1,"800,000",2/24/2017
2,BATHGATE,30 WAREHOUSES                              ,4,3034,12, ,E1,4228 PARK AVENUE, ,10457,0,1,1," 8,775 "," 5,980 ",1925,4,E1,"1,900,000",2/27/2017
2,BATHGATE,30 WAREHOUSES                              ,4,3034,15, ,E1,4234 PARK AVENUE, ,10457,0,1,1," 8,100 "," 7,500 ",1931,4,E1,0,2/27/2017
2,BATHGATE,31 COMMERCIAL VACANT LAND                  ,4,2898,58, ,V1,403 EAST 173 STREET, ,10457,0,0,0," 1,869 ", -   ,0,4,V1,"195,504",11/22/2017
2,BATHGATE,37 RELIGIOUS FACILITIES                    ,4,2927,13, ,M1,3780 THIRD AVENUE, ,10456,0,1,1," 7,500 "," 15,000 ",1931,4,M1,"1,301,000",9/25/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4706,38, ,A2,3550 LACONIA AVENUE, ,10469,1,0,1," 2,500 ", 729 ,1910,1,A2,1,8/30/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4706,38, ,A2,3550 LACONIA AVENUE, ,10469,1,0,1," 2,500 ", 729 ,1910,1,A2,"215,000",8/31/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4707,74, ,A5,1144 EAST 213, ,10469,1,0,1," 1,785 "," 1,018 ",1945,1,A5,"325,000",1/27/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4707,75, ,A5,1146 EAST 213TH STREET, ,10469,1,0,1," 1,786 "," 1,018 ",1945,1,A5,"127,000",4/19/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4714,32, ,A1,1409 OAKLEY STREET, ,10469,1,0,1," 2,375 "," 1,395 ",1935,1,A1,"10,000",9/13/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4714,32, ,A1,1409 OAKLEY STREET, ,10469,1,0,1," 2,375 "," 1,395 ",1935,1,A1,"30,000",9/15/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4715,51, ,A9,3830 LACONIA AVENUE, ,10469,1,0,1," 1,937 "," 1,690 ",1950,1,A9,0,6/13/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4723,5, ,A2,3479 MICKLE AVENUE, ,10469,1,0,1," 1,918 "," 1,024 ",1945,1,A2,"215,982",8/4/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4724,21, ,A1,3453 KINGSLAND AVENUE, ,10469,1,0,1," 2,283 "," 1,112 ",1910,1,A1,"299,000",12/4/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4724,40, ,S1,3448 MICKLE AVENUE, ,10469,1,1,2," 2,465 "," 2,112 ",1950,1,S1,"599,000",4/28/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4733,20, ,A5,3329 BOUCK AVENUE, ,10469,1,0,1," 1,900 "," 1,254 ",1940,1,A5,"317,200",1/20/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4733,89, ,A5,3319 BOUCK AVENUE, ,10469,1,0,1," 1,900 "," 1,254 ",1940,1,A5,"340,000",3/27/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4734,12, ,A5,3363 WILSON AVENUE, ,10469,1,0,1," 2,350 "," 1,799 ",1940,1,A5,"95,000",1/30/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4734,23, ,A5,3341 WILSON AVENUE, ,10469,1,0,1," 1,900 "," 1,738 ",1940,1,A5,"305,000",4/10/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4734,35, ,A5,3313 WILSON AVENUE, ,10469,1,0,1," 2,258 "," 2,430 ",1930,1,A5,"12,000",4/15/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4734,35, ,A5,3313 WILSON AVENUE, ,10469,1,0,1," 2,258 "," 2,430 ",1930,1,A5,"80,000",4/17/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4734,35, ,A5,3313 WILSON AVENUE, ,10469,1,0,1," 2,258 "," 2,430 ",1930,1,A5,"68,571",4/18/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4734,35, ,A5,3313 WILSON AVENUE, ,10469,1,0,1," 2,258 "," 2,430 ",1930,1,A5,"325,000",5/3/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4734,64, ,A5,3340 BOUCK AVENUE, ,10469,1,0,1," 1,900 "," 1,681 ",1940,1,A5,"325,000",6/14/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4734,78, ,A5,1288 GIVAN AVENUE, ,10469,1,0,1," 1,908 "," 1,408 ",1955,1,A5,"282,000",8/30/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4734,110, ,A5,3272 BOUCK AVENUE, ,10469,1,0,1," 2,300 "," 1,782 ",1955,1,A5,"293,944",2/15/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4735,39, ,A5,3306 WILSON AVE, ,10469,1,0,1," 2,217 "," 2,430 ",1930,1,A5,10,7/3/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4735,44, ,A5,3326 WILSON AVENUE, ,10469,1,0,1," 2,550 "," 1,920 ",1930,1,A5,"315,000",2/22/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4735,45, ,A5,3328 WILSON AVENUE, ,10469,1,0,1," 1,900 "," 1,254 ",1930,1,A5,0,11/6/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4736,41, ,A5,3306 FISH AVENUE, ,10469,1,0,1," 1,900 "," 1,795 ",1935,1,A5,10,6/30/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4737,22, ,A5,3337 FENTON AVE, ,10469,1,0,1," 1,900 "," 1,406 ",1945,1,A5,0,7/8/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4739,55, ,A5,3242 WILSON AVENUE, ,10469,1,0,1," 2,000 "," 2,220 ",1950,1,A5,0,1/9/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4739,149, ,A5,3230 WILSON AVENUE, ,10469,1,0,1," 2,375 "," 1,440 ",1940,1,A5,"250,000",10/26/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4740,37, ,A5,3218 FISH AVENUE, ,10469,1,0,1," 2,500 "," 1,736 ",1935,1,A5,"430,000",5/25/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4741,8, ,A5,3249 FENTON AVENUE, ,10469,1,0,1," 2,025 "," 1,280 ",1920,1,A5,0,5/25/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4741,22, ,A5,3221 FENTON AVENUE, ,10469,1,0,1," 2,050 "," 1,280 ",1920,1,A5,"240,000",11/17/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4741,23, ,A5,3219 FENTON AVENUE, ,10469,1,0,1," 2,000 "," 1,280 ",1920,1,A5,0,1/27/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4742,14, ,A5,3239 CORSA AVENUE, ,10469,1,0,1," 2,300 "," 1,260 ",1950,1,A5,"245,000",7/27/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4743,29, ,A5,3309 EASTCHESTER ROAD, ,10469,1,0,1," 1,800 "," 1,782 ",1950,1,A5,"300,000",7/26/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4744,10, ,A5,3339 MICKLE AVENUE, ,10469,1,0,1," 1,520 "," 1,440 ",1940,1,A5,"251,000",7/26/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4744,17, ,A1,3329 MICKLE AVE, ,10469,1,0,1," 4,750 "," 1,248 ",1930,1,A1,0,5/24/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4744,19, ,A2,3323 MICKLE AVE, ,10469,1,0,1," 2,375 ", 722 ,1930,1,A2,"405,000",11/8/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4745,7, ,A5,3347 KINGSLAND AVENUE, ,10469,1,0,1," 1,710 "," 1,863 ",1950,1,A5,"180,000",4/5/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4745,27, ,A5,1619 GIVAN AVENUE, ,10469,1,0,1," 1,713 "," 1,505 ",1965,1,A5,"370,000",1/5/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4745,30, ,A1,1611 GIVAN AVENUE, ,10469,1,0,1," 2,701 "," 1,096 ",1910,1,A1,"420,000",8/31/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4746,41, ,A5,3232 CORSA AVENUE, ,10469,1,0,1," 1,800 "," 1,260 ",1950,1,A5,"440,000",10/31/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4746,45, ,A5,3240 CORSA AVENUE, ,10469,1,0,1," 2,350 "," 1,260 ",1950,1,A5,10,11/17/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4746,46, ,A5,3242 CORSA AVENUE, ,10469,1,0,1," 1,800 "," 1,260 ",1950,1,A5,"356,000",4/26/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4747,30, ,A1,3211 MICKLE AVENUE, ,10469,1,0,1," 2,850 "," 1,056 ",1940,1,A1,"483,000",4/25/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4747,33, ,A5,3205 MICKLE AVE, ,10469,1,0,1," 1,710 "," 1,368 ",1955,1,A5,"370,000",6/30/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4749,14, ,A5,3347 TIEMANN AVENUE, ,10469,1,0,1," 1,710 "," 1,714 ",1955,1,A5,"170,000",11/29/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4749,15, ,A5,3345 TIEMANN AVENUE, ,10469,1,0,1," 1,710 "," 1,714 ",1955,1,A5,"455,000",6/20/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4750,1, ,A5,3358 TIEMANN AVENUE, ,10469,1,0,1," 2,798 "," 1,782 ",1950,1,A5,"579,000",4/25/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4750,34, ,A5,3307 GUNTHER AVENUE, ,10469,1,0,1," 1,710 "," 1,539 ",1950,1,A5,"271,000",3/24/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4751,52, ,A2,3324 GUNTHER AVENUE, ,10469,1,0,1," 2,090 ", 948 ,1960,1,A2,"257,000",6/15/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4751,54, ,A2,3328 GUNTHER AVE, ,10469,1,0,1," 2,090 ", 948 ,1960,1,A2,500,7/31/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4756,37, ,A5,1833 BURKE AVENUE, ,10469,1,0,1," 1,470 ", 992 ,1963,1,A5,"295,000",1/23/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4764,56, ,A2,3144 MICKLE AVENUE, ,10469,1,0,1," 8,455 "," 1,872 ",1930,1,A2,"460,000",9/26/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4765,1, ,A5,3154 KINGSLAND AVE, ,10469,1,0,1," 2,267 "," 1,116 ",1955,1,A5,0,6/6/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4766,24, ,A1,3017 MICKLE AVENUE, ,10469,1,0,1," 3,127 "," 1,224 ",1935,1,A1,"415,000",10/12/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4767,32, ,A5,1607 ADEE AVE, ,10469,1,0,1," 2,500 "," 1,944 ",1960,1,A5,"499,000",5/26/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4774,30, ,A1,3003 WICKHAM AVENUE, ,10469,1,0,1," 1,710 "," 1,690 ",1950,1,A1,"270,000",4/24/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4774,30, ,A1,3003 WICKHAM, ,10469,1,0,1," 1,710 "," 1,690 ",1950,1,A1,"454,000",8/11/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4775,134, ,A5,3002 WICKHAM AVENUE, ,10469,1,0,1," 1,120 "," 1,384 ",1955,1,A5,"238,000",1/30/2017
2,BAYCHESTER,01 ONE FAMILY DWELLINGS                    ,1,4775,134, ,A5,3002 WICKHAM, ,10469,1,0,1," 1,120 "," 1,384 ",1955,1,A5,"439,000",6/27/2017
