"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 17/18,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 17/18,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6452,1, ,A3,44 ZEPHYR AVENUE, ,10312,1,0,1," 7,600 "," 3,490 ",1997,1,A3,0,6/27/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6453,23, ,A1,501 PHILIP AVENUE, ,10312,1,0,1," 10,110 "," 5,060 ",1997,1,A1,"1,320,000",8/2/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6455,47, ,A1,439 PHILIP AVENUE, ,10312,1,0,1," 6,201 "," 3,470 ",1998,1,A1,"920,000",7/27/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6459,10, ,A1,292 POILLON AVENUE, ,10312,1,0,1," 4,000 "," 2,744 ",1987,1,A1,"685,000",6/19/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6475,300, ,A3,55 NICOLOSI DRIVE, ,10312,1,0,1," 10,300 "," 5,104 ",1989,1,A3,0,10/20/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6505,38, ,A3,246 BERTRAM AVENUE, ,10312,1,0,1," 6,900 "," 3,970 ",1992,1,A3,"1,200,000",9/6/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6510,15, ,A1,62 PHILIP AVENUE, ,10312,1,0,1," 4,520 "," 2,129 ",1991,1,A1,"860,000",9/12/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6511,22, ,A1,16 RUGGLES STREET, ,10312,1,0,1," 7,500 "," 1,254 ",1945,1,A1,0,7/7/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6517,37, ,A3,20 ARBUTUS WAY, ,10312,1,0,1," 12,626 "," 3,650 ",1985,1,A3,"1,130,000",9/7/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6517,39, ,A9,30 ARBUTUS WAY, ,10312,1,0,1," 13,150 "," 3,600 ",1985,1,A9,"1,150,000",1/4/2017
5,ANNADALE,01 ONE FAMILY DWELLINGS                    ,1,6517,220, ,A3,18 JANSEN COURT, ,10312,1,0,1," 11,934 "," 5,368 ",1990,1,A3,0,8/4/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6205,93, ,B9,39 SEGUINE PLACE, ,10312,2,0,2," 3,250 "," 1,804 ",1986,1,B9,0,6/16/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6209,14, ,B2,202 SNEDEN AVENUE, ,10312,2,0,2," 2,600 "," 1,592 ",2005,1,B2,0,1/11/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6209,23, ,B9,205 MOSELY AVENUE, ,10312,2,0,2," 3,750 "," 1,592 ",2007,1,B2,"610,000",2/7/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6212,81, ,B2,1076 ARDEN AVENUE, ,10312,2,0,2," 4,200 "," 2,044 ",2012,1,B2,"895,000",6/29/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6215,63, ,B2,195 BARCLAY AVENUE, ,10312,2,0,2," 12,900 "," 3,964 ",1989,1,B2,"1,100,000",5/26/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6216,5, ,B2,41 FABIAN STREET, ,10312,2,0,2," 4,000 "," 2,112 ",2000,1,B2,"807,500",9/20/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6217,15, ,B2,105 BARCLAY AVENUE, ,10312,2,0,2," 5,000 "," 1,848 ",1965,1,B2,"628,000",7/25/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6222,26, ,B9,38 JEANNETTE AVENUE, ,10312,2,0,2," 2,825 "," 1,600 ",2004,1,B9,"590,000",1/13/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6227,67, ,B2,936 CARLTON BOULEVARD, ,10312,2,0,2," 4,000 "," 2,320 ",2004,1,B2,"835,000",12/29/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6233,52, ,B2,131 RATHBUN AVENUE, ,10312,2,0,2," 8,000 "," 2,496 ",1975,1,B2,"800,000",3/22/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6233,52, ,B2,131 RATHBUN AVENUE, ,10312,2,0,2," 8,000 "," 2,496 ",1975,1,B2,0,10/13/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6234,68, ,B2,209 RENSSELAER AVENUE, ,10312,2,0,2," 4,000 "," 2,450 ",1997,1,B2,"789,000",4/4/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6235,36, ,B2,114 SINCLAIR AVENUE, ,10312,2,0,2," 4,000 ", -   ,2016,1,B2,"884,859",3/29/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6235,53, ,B2,193 SHELDON AVENUE, ,10312,2,0,2," 4,000 "," 1,128 ",2016,1,B2,"884,859",6/19/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6235,56, ,B2,197 SHELDON AVENUE, ,10312,2,0,2," 4,000 ", -   ,2016,1,B2,"869,000",6/30/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6237,70, ,B1,191 STAFFORD AVENUE, ,10312,2,0,2," 5,000 "," 2,208 ",1970,1,B1,"620,000",4/19/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6239,71, ,B2,233 CROWN AVENUE, ,10312,2,0,2," 9,600 "," 3,288 ",1980,1,B2,"882,500",2/27/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6249,245, ,B2,128 NORTH PINE TERRACE, ,10312,2,0,2," 4,000 "," 2,008 ",1965,1,B2,"700,000",6/12/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6249,276, ,B2,31 EAST TENAFLY AVENUE, ,10312,2,0,2," 4,305 "," 3,369 ",1989,1,B2,0,3/6/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6250,5, ,B2,245 ALBEE AVENUE, ,10312,2,0,2," 4,040 "," 1,952 ",1970,1,B2,100,10/18/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6251,89, ,B2,131 BENNETT AVENUE, ,10312,2,0,2," 4,000 "," 2,200 ",1993,1,B2,0,7/14/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6267,3, ,B9,242 SINCLAIR AVENUE, ,10312,2,0,2," 3,360 "," 1,216 ",2002,1,B9,0,5/3/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6270,1, ,B2,344 CROWN AVENUE, ,10312,2,0,2," 4,900 "," 2,449 ",2000,1,B2,"815,000",9/20/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6270,69, ,B2,309 VINELAND AVENUE, ,10312,2,0,2," 6,000 "," 2,320 ",1970,1,B2,10,9/7/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6277,77, ,B2,320 EDGEGROVE AVENUE, ,10312,2,0,2," 6,000 "," 2,405 ",1985,1,B2,0,5/18/2017
5,ANNADALE,02 TWO FAMILY DWELLINGS                    ,1,6281,25, ,B2,366 IONIA AVENUE, ,10312,2,0,2," 4,000 "," 2,460 ",2016,1,B2,"864,494",5/25/2017
