"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 17/18,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 17/18,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
3,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,1,6461,320, ,A5,316 BAY 13TH   STREET, ,11214,1,0,1," 1,631 ", 928 ,1945,1,A5,"850,000",9/29/2017
3,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,1,6461,326, ,A5,328 BAY 13TH STREET, ,11214,1,0,1," 1,619 ", 928 ,1945,1,A5,"825,000",8/30/2017
3,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,1,6463,127, ,A5,8849 18TH   AVENUE, ,11214,1,0,1," 1,384 ", 992 ,1950,1,A5,"786,000",3/20/2017
3,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,1,6466,75, ,A5,224 BAY 23RD STREET, ,11214,1,0,1," 1,983 "," 1,420 ",1945,1,A5,"815,000",1/27/2017
3,BATH BEACH,01 ONE FAMILY DWELLINGS                    ,1,6485,88, ,A5,1589 INDEPENDENCE AVENUE, ,11228,1,0,1," 1,632 ", 992 ,1960,1,A5,"651,000",9/11/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6357,15, ,B1,8643 14TH AVENUE, ,11228,2,0,2," 2,320 "," 2,160 ",1930,1,B1,"1,388,000",6/29/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6358,8, ,B1,63 BAY 7TH STREET, ,11228,2,0,2," 2,320 "," 2,160 ",1930,1,B1,0,9/25/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6359,25, ,B1,25 BAY 8TH STREET, ,11228,2,0,2," 2,320 "," 2,160 ",1930,1,B1,0,11/1/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6360,44, ,S2,1518 86 STREET, ,11228,2,1,3," 1,917 "," 2,496 ",1931,1,S2,"1,350,000",3/29/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6360,61, ,B3,44 BAY 10TH STREET, ,11228,2,0,2," 1,547 "," 1,428 ",1930,1,B3,0,2/8/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6360,77, ,B1,76 BAY 10TH STREET, ,11228,2,0,2," 1,718 "," 2,298 ",1960,1,B1,"1,220,000",3/7/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6361,2, ,B1,1543 BENSON AVENUE, ,11228,2,0,2," 2,383 "," 2,242 ",1930,1,B1,"1,250,000",10/11/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6361,24, ,B3,39 BAY 10TH STREET, ,11228,2,0,2," 2,135 "," 1,622 ",1930,1,B3,0,11/2/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6361,34, ,B3,13 BAY 10TH STREET, ,11228,2,0,2," 2,135 "," 1,622 ",1930,1,B3,0,12/7/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6362,6, ,B1,1557 BENSON AVENUE, ,11228,2,0,2," 1,920 "," 1,840 ",1920,1,B1,10,2/6/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6362,6, ,B1,1557 BENSON AVENUE, ,11228,2,0,2," 1,920 "," 1,840 ",1920,1,B1,0,4/11/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6363,27, ,B3,8633 16TH AVENUE, ,11214,2,0,2," 2,058 "," 1,492 ",1930,1,B3,0,6/30/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6363,30, ,B3,8627 16TH   AVENUE, ,11214,2,0,2," 2,058 "," 1,492 ",1930,1,B3,0,4/5/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6364,27, ,B1,35 BAY 13TH   STREET, ,11214,2,0,2," 2,167 "," 2,900 ",1899,1,B1,"1,200,000",9/25/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6365,51, ,B1,8618 17TH AVE, ,11214,2,0,2," 2,167 "," 3,060 ",1910,1,B1,"999,000",10/2/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6365,61, ,B1,8646 17TH AVENUE, ,11214,2,0,2," 3,178 "," 2,745 ",1950,1,B1,0,6/28/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6366,26, ,B1,8639 17TH   AVENUE, ,11214,2,0,2," 1,933 "," 3,240 ",1901,1,B1,0,12/18/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6366,29, ,B1,8633 17TH AVENUE, ,11214,2,0,2," 1,933 "," 3,240 ",1901,1,B1,0,4/17/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6366,36, ,B1,8615 17TH AVE, ,11214,2,0,2," 1,813 "," 1,840 ",1950,1,B1,0,6/27/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6366,46, ,S2,1718 86TH   STREET, ,11214,2,1,3," 1,251 "," 2,565 ",1916,1,S2,"4,680,000",8/2/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6367,66, ,B2,46 BAY 17TH STREET, ,11214,2,0,2," 2,610 "," 1,656 ",1899,1,B2,"950,000",11/8/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6368,1, ,B2,75 BAY 17  STREET, ,11214,2,0,2," 6,863 "," 2,868 ",1915,1,B2,"2,000,000",4/19/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6368,37, ,S2,8614 18 AVENUE, ,11214,2,1,3," 1,933 "," 3,000 ",1928,1,S2,0,11/29/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6368,38, ,S2,8618 18TH AVENUE, ,11214,2,1,3," 1,933 "," 2,880 ",1921,1,S2,0,11/29/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6369,69, ,B1,48 BAY 19TH STREET, ,11214,2,0,2," 1,800 "," 2,032 ",1930,1,B1,0,3/30/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6369,93, ,B3,106 BAY 19TH   STREET, ,11214,2,0,2," 1,265 "," 1,260 ",1935,1,B3,0,6/30/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6370,64, ,B2,24 BAY 20TH, ,11214,2,0,2," 2,417 "," 1,584 ",1930,1,B2,"826,819",5/24/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6371,80, ,B2,8670 19TH   AVENUE, ,11214,2,0,2," 2,223 "," 2,520 ",1930,1,B2,"610,000",1/17/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6371,80, ,B2,8670 19TH   AVENUE, ,11214,2,0,2," 2,223 "," 2,520 ",1930,1,B2,"610,000",4/24/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6372,6, ,B2,1911 BENSON AVENUE, ,11214,2,0,2," 5,383 "," 2,201 ",1930,1,B2,"1,200,000",11/21/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6372,14, ,B1,8687 19TH AVENUE, ,11214,2,0,2," 1,600 "," 3,162 ",1920,1,B1,10,8/16/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6372,44, ,B2,8615 19TH AVENUE, ,11214,2,0,2," 3,867 "," 3,235 ",1930,1,B2,"1,600,000",4/19/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6373,27, ,B2,51 BAY 22ND   STREET, ,11214,2,0,2," 3,867 "," 1,858 ",1935,1,B2,0,6/14/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6379,74, ,B2,74 BAY 29TH   STREET, ,11214,2,0,2," 4,833 "," 2,845 ",1899,1,B2,0,12/27/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6391,12, ,B1,8757 14TH   AVENUE, ,11228,2,0,2," 2,127 "," 2,025 ",1950,1,B1,0,10/17/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6391,15, ,B9,8747 14TH AVENUE, ,11228,2,0,2," 2,127 "," 1,701 ",1950,1,B9,"1,150,000",6/29/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6391,16, ,B9,8745 14TH AVE, ,11228,2,0,2," 2,288 "," 1,701 ",1950,1,B9,0,10/27/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6393,39, ,B1,87 BAY 8TH   STREET, ,11228,2,0,2," 2,296 "," 2,160 ",1940,1,B1,"1,230,000",9/15/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6394,16, ,B9,8745 15TH   AVENUE, ,11228,2,0,2," 3,867 "," 2,400 ",1955,1,B9,"1,550,000",7/3/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6394,34, ,B1,8697 15TH AVENUE, ,11228,2,0,2," 2,336 "," 2,160 ",1940,1,B1,"1,380,000",5/4/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6395,46, ,B1,94 BAY 11TH   STREET, ,11228,2,0,2," 2,171 "," 1,920 ",1935,1,B1,"1,130,000",4/25/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6396,28, ,B1,117 BAY 11TH STREET, ,11228,2,0,2," 1,933 "," 2,080 ",1899,1,B1,0,8/28/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6396,38, ,B1,1552 BENSON AVENUE, ,11228,2,0,2," 1,800 "," 2,268 ",1930,1,B1,"600,000",10/25/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6396,38, ,B1,1552 BENSON AVENUE, ,11228,2,0,2," 1,800 "," 2,268 ",1930,1,B1,0,12/15/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6396,63, ,B9,8736 16TH AVENUE, ,11214,2,0,2," 1,933 "," 2,160 ",1960,1,B9,0,9/20/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6397,16, ,B1,8745 16TH   AVENUE, ,11214,2,0,2," 2,925 "," 2,160 ",1925,1,B1,"1,192,044",10/26/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6398,51, ,B2,116 BAY 14TH STREET, ,11214,2,0,2," 2,419 "," 2,350 ",1930,1,B2,"900,000",8/9/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6399,16, ,B3,147 BAY 14TH STREET, ,11214,2,0,2," 3,792 "," 1,178 ",1930,1,B3,"1,100,000",12/1/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6399,21, ,B2,131 BAY14TH STREET, ,11214,2,0,2," 2,167 "," 2,104 ",1925,1,B2,"950,000",3/21/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6401,31, ,B9,40 RUTHERFORD PLACE, ,11214,2,0,2," 2,344 "," 3,100 ",1965,1,B9,"1,450,000",2/13/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6405,34, ,B1,8726 19TH   AVENUE, ,11214,2,0,2," 1,320 "," 2,160 ",1920,1,B1,"1,050,000",6/21/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6405,37, ,B1,8732 19TH   AVENUE, ,11214,2,0,2," 4,180 "," 1,136 ",1899,1,B1,"1,398,000",11/10/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6406,23, ,B9,1900 BENSON AVENUE, ,11214,2,0,2," 5,201 "," 1,446 ",1899,1,B9,"2,000,000",5/16/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6406,115, ,B2,N/A 19TH   AVENUE, ,11214,2,0,2," 4,320 ", -   ,1935,1,B2,0,5/16/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6408,16, ,B2,121 BAY 23RD STREET, ,11214,2,0,2," 5,730 "," 2,392 ",1899,1,B2,"1,625,000",11/22/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6408,18, ,B2,115 BAY 23RD STREET, ,11214,2,0,2," 3,192 "," 1,944 ",1899,1,B2,"900,000",12/7/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6408,22, ,B9,107 BAY 23RD   STREET, ,11214,2,0,2," 1,974 "," 2,520 ",1940,1,B9,"990,000",4/11/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6424,30, ,B9,8797 14TH   AVENUE, ,11228,2,0,2," 2,425 "," 3,601 ",1935,1,B9,"1,300,000",6/13/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6425,50, ,B1,186 BAY 8TH   STREET, ,11228,2,0,2," 2,900 "," 2,360 ",1930,1,B1,0,3/23/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6426,36, ,B1,179 BAY 8TH   STREET, ,11228,2,0,2," 1,933 "," 2,055 ",1955,1,B1,"1,120,000",11/13/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6430,29, ,B9,8791 16TH AVENUE, ,11214,2,0,2," 2,000 "," 2,614 ",1965,1,B9,0,10/31/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6432,8, ,B1,1659 CROPSEY AVENUE, ,11214,2,0,2," 1,916 "," 1,762 ",1960,1,B1,0,3/28/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6432,9, ,B1,1657 CROPSEY AVENUE, ,11214,2,0,2," 1,916 "," 1,762 ",1960,1,B1,"1,135,000",2/16/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6432,18, ,B9,211 BAY 14TH   STREET, ,11214,2,0,2," 2,268 "," 1,668 ",1950,1,B9,0,8/8/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6432,54, ,B1,8808 17TH   AVENUE, ,11214,2,0,2," 2,203 "," 2,144 ",1925,1,B1,0,12/7/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6432,138, ,S2,1660 BATH AVENUE, ,11214,2,1,3," 1,883 "," 3,960 ",1925,1,S2,0,3/30/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6433,16, ,B1,8813 17TH AVENUE, ,11214,2,0,2," 2,127 "," 2,000 ",1901,1,B1,"988,000",8/30/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6433,34, ,S2,1708 BATH AVENUE, ,11214,2,1,3," 1,933 "," 3,816 ",1920,1,S2,0,10/12/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6433,47, ,B1,8794 BAY 16TH   STREET, ,11214,2,0,2," 2,707 "," 2,000 ",1965,1,B1,0,1/5/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6434,2, ,B3,1749 CROPSEY AVENUE, ,11214,2,0,2," 1,524 "," 1,740 ",1930,1,B3,"970,000",9/6/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6434,14, ,B3,8817 BAY 16TH STREET, ,11214,2,0,2," 1,643 "," 1,464 ",1930,1,B3,"820,000",1/3/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6434,16, ,B3,8813 BAY 16TH   STREET, ,11214,2,0,2," 1,643 "," 1,464 ",1930,1,B3,"293,700",1/9/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6435,24, ,B9,181 BAY 17TH STREET, ,11214,2,0,2," 2,815 "," 2,574 ",1965,1,B9,0,1/13/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6438,44, ,B9,8788 19TH   AVENUE, ,11214,2,0,2," 1,937 "," 2,620 ",1965,1,B9,"1,180,000",6/29/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6440,31, ,S2,1932 BATH AVENUE, ,11214,2,1,3," 2,175 "," 4,400 ",1920,1,S2,"1,545,000",12/1/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6440,33, ,S2,1936 BATH AVENUE, ,11214,2,1,3," 2,015 "," 2,740 ",1910,1,S2,0,6/20/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6442,18, ,B3,8785 20TH   AVENUE, ,11214,2,0,2," 3,867 "," 2,514 ",1920,1,B3,0,2/24/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6445,1, ,B1,2121 CROPSEY AVENUE, ,11214,2,0,2," 2,925 "," 2,406 ",1925,1,B1,0,11/2/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6447,16, ,B1,201 BAY 29TH   STREET, ,11214,2,0,2," 1,933 "," 1,976 ",1945,1,B1,10,4/24/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6459,19, ,B9,307 BAY 8TH STREET, ,11228,2,0,2," 1,442 "," 1,640 ",1925,1,B9,"920,000",12/26/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,4, ,B3,8937 15TH   AVENUE, ,11228,2,0,2," 1,740 "," 1,674 ",1960,1,B3,0,2/26/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,4, ,B3,8937 15TH   AVENUE, ,11228,2,0,2," 1,740 "," 1,674 ",1960,1,B3,0,2/26/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,87, ,B1,317 BAY 10TH STREET, ,11228,2,0,2," 1,933 "," 1,860 ",1955,1,B1,0,2/10/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,87, ,B1,317 BAY 10TH STREET, ,11228,2,0,2," 1,933 "," 1,860 ",1955,1,B1,0,5/4/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,91, ,B1,307 BAY 10TH   STREET, ,11228,2,0,2," 1,933 "," 1,860 ",1955,1,B1,"990,000",3/10/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,96, ,B3,297 BAY 10TH   STREET, ,11228,2,0,2," 1,740 "," 1,629 ",1955,1,B3,"960,000",8/1/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,135, ,B2,284 BAY 11TH STREET, ,11228,2,0,2," 5,800 "," 2,715 ",1901,1,B2,0,3/30/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,167, ,B1,321 BAY 11TH STREET, ,11228,2,0,2," 2,301 "," 2,128 ",1950,1,B1,"1,135,000",11/29/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,297, ,B1,338 BAY 11TH STREET, ,11228,2,0,2," 1,885 "," 1,928 ",1950,1,B1,"940,000",1/17/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,311, ,B3,340 BAY 10TH   STREET, ,11228,2,0,2," 1,740 "," 1,876 ",1950,1,B3,"920,000",6/1/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,317, ,B3,352 BAY 10 STREET, ,11228,2,0,2," 2,742 "," 1,870 ",1950,1,B3,"1,420,000",12/8/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6460,405, ,B1,277 BAY 10TH   STREET, ,11228,2,0,2," 1,901 "," 1,662 ",1950,1,B1,0,6/15/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6461,53, ,B9,8876 17TH   AVENUE, ,11214,2,0,2," 2,600 "," 1,914 ",1955,1,B9,"949,000",1/23/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6461,224, ,B1,250 BAY 14TH   STREET, ,11214,2,0,2," 1,746 "," 1,890 ",1940,1,B1,0,3/23/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6461,227, ,B9,8941 16TH AVENUE, ,11214,2,0,2," 2,017 "," 1,240 ",1940,1,B9,"835,000",5/22/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6461,276, ,B3,263 BAY 13TH STREET, ,11214,2,0,2," 1,649 ", 928 ,1940,1,B3,0,3/10/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6462,26, ,B1,8846 BAY 16TH, ,11214,2,0,2," 1,646 "," 2,982 ",1960,1,B1,0,7/27/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6462,32, ,B9,8860 BAY 16TH   STREET, ,11214,2,0,2," 1,937 "," 2,280 ",1960,1,B9,"980,000",9/25/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6462,139, ,B9,8880 BAY 16TH STREET, ,11214,2,0,2," 1,920 "," 2,280 ",1960,1,B9,0,5/11/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6463,66, ,B1,8868 18TH   AVENUE, ,11214,2,0,2," 1,708 "," 1,320 ",1950,1,B1,"975,000",9/14/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6463,112, ,B1,8885 18TH AVE, ,11214,2,0,2," 1,820 "," 1,320 ",1950,1,B1,0,9/16/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6464,101, ,B3,317 BAY 20TH STREET, ,11214,2,0,2," 2,562 "," 1,561 ",1945,1,B3,"150,000",5/19/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6464,110, ,B3,293 BAY 20 ST, ,11214,2,0,2," 1,745 "," 1,782 ",1940,1,B3,"880,000",12/21/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6464,119, ,B1,275 BAY 20TH   STREET, ,11214,2,0,2," 1,938 "," 1,650 ",1940,1,B1,0,3/30/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6464,159, ,B3,8874 19TH AVENUE, ,11214,2,0,2," 1,547 "," 1,584 ",1940,1,B3,0,4/20/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6465,7, ,B9,242 BAY 22ND   STREET, ,11214,2,0,2," 2,127 "," 1,652 ",1940,1,B9,"882,500",12/1/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6465,18, ,B9,274 BAY 22ND STREET, ,11215,2,0,2," 3,147 "," 1,888 ",1940,1,B9,"995,000",11/27/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6465,24, ,B9,1934 20TH DRIVE, ,11214,2,0,2," 1,804 "," 1,652 ",1940,1,B9,1,8/23/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6465,30, ,B9,1950 20TH   DRIVE, ,11214,2,0,2," 2,090 "," 1,652 ",1940,1,B9,0,9/28/2017
3,BATH BEACH,02 TWO FAMILY DWELLINGS                    ,1,6465,49, ,B1,1951 19TH LANE, ,11214,2,0,2," 2,310 "," 1,944 ",1940,1,B1,0,1/9/2017
